2-methyl-1-buten-4-yl	41.7629855094	85.2822135802	26.0878384976	32.1690748006	37.4822272115	42.1009273121	49.5428683713	55.057436483	63.9118600472	0.0	0.0	0.0	M.K.Sabbe Thermo CBS-QB3
ethane	-20.6106069419	54.7551496124	12.4747165835	15.5155341056	18.3757130695	21.0117139262	25.5091719233	28.948186909	34.6064125315	0.0	0.0	0.0	M.K.Sabbe Thermo CBS-QB3
2,2,3-trimethylbutane	-48.7123679167	92.2220051155	39.7193659036	50.6741842935	60.1269255853	68.2567700271	81.207881028	90.7345259789	105.855528457	0.0	0.0	0.0	M.K.Sabbe Thermo CBS-QB3
3-methyl-4-penten-1-yne	60.2037931347	84.0964926389	28.4914774908	35.0233235159	40.458191554	44.9960817996	52.0507901299	57.2668918168	65.589308845	0.0	0.0	0.0	M.K.Sabbe Thermo CBS-QB3
1-propen-1-yl	64.0499920524	64.9284088755	15.2546742005	18.4927141367	21.3325993137	23.8124348812	27.8395630996	30.8596812411	35.739418242	0.0	0.0	0.0	M.K.Sabbe Thermo CBS-QB3
but-2-en-2-yl	54.5011981878	74.2501019839	20.2060477468	24.4602081251	28.4216152689	32.0323284712	38.0759525141	42.5517237623	49.6854900888	0.0	0.0	0.0	M.K.Sabbe Thermo CBS-QB3
3-buten-1-yne	70.071497979	66.4013339731	17.1781281835	20.864263737	23.854085897	26.2973600338	30.0307287799	32.8121051803	37.2563553237	0.0	0.0	0.0	M.K.Sabbe Thermo CBS-QB3
styrene	35.5733656722	82.6536805788	28.3665804559	37.8130054502	45.5821313112	51.9451607815	61.4039551916	67.8238653036	77.4416943499	0.0	0.0	0.0	M.K.Sabbe Thermo CBS-QB3
but-1-en-3-yn-1-yl	130.361573764	67.6924206274	17.0862558501	20.2323976314	22.6678447237	24.5741966362	27.373706769	29.4744993427	32.8076869502	0.0	0.0	0.0	M.K.Sabbe Thermo CBS-QB3
tert-butyl	13.0832585611	76.5802919795	21.3417678762	26.4864914299	31.3778957047	35.8949938115	43.5072842202	49.0953085667	58.05332785	0.0	0.0	0.0	M.K.Sabbe Thermo CBS-QB3
3-ethynyl-1-4-pentadien-3-yl	101.457974424	85.5132281656	30.3587724392	37.6202550938	43.4637484451	48.1887474811	55.2635567328	60.3698994442	68.2472707528	0.0	0.0	0.0	M.K.Sabbe Thermo CBS-QB3
3,3-dimethyl-1-butyl	5.34276740874	89.5760497175	34.4595016111	43.5934337498	51.3251105218	57.8614967334	68.0784851835	75.5090314833	87.3707102877	0.0	0.0	0.0	M.K.Sabbe Thermo CBS-QB3
3,3-dimethyl-but-1-yn-4-yl	77.9117400081	86.3784076965	31.0022285534	38.1016078047	43.8622402721	48.5735363194	55.7866685118	61.1799189032	69.8176542377	0.0	0.0	0.0	M.K.Sabbe Thermo CBS-QB3
3-methyl-1-penten-5-yl	38.7194663911	94.6560169607	32.5294643778	40.1048203366	46.6581016506	52.3018051519	61.2871553322	67.8676026838	78.418351837	0.0	0.0	0.0	M.K.Sabbe Thermo CBS-QB3
2-methyl-2-butyl	8.81519008593	90.5081791565	25.9950650192	32.9362835874	39.2773343291	44.9698391729	54.3483887982	61.2156675576	72.1717372894	0.0	0.0	0.0	M.K.Sabbe Thermo CBS-QB3
1-butyl	19.7493794715	79.2778697725	22.5979243204	28.3653769986	33.410322304	37.7983475247	44.8656217116	50.0904372511	58.5149230634	0.0	0.0	0.0	M.K.Sabbe Thermo CBS-QB3
